age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,total_monthly_expenses,disposable_income,debt_to_income_ratio,expense_to_income_ratio,affordability_ratio,savings_ratio,employment_stability_score,credit_risk_score,financial_health_score,implied_current_emi_burden_ratio
48.0,Female,Married,Graduate,18000.0,Private,2.0,Startup,Family,0.0,3,2,0.0,0.0,2000.0,3200.0,1600.0,No,0.0,618.0,77100.0,20800.0,E-commerce Shopping EMI,180000.0,23,Not_Eligible,4480.0,6800.0,11200.0,0.0,0.3777777777777777,0.6222222222222222,5.438888888888889,2.0,0.5781818181818181,0.7978989898989899,0.0
38.0,Female,Married,Graduate,34100.0,Self-employed,1.9,Large Indian,Rented,9800.0,3,2,6500.0,0.0,5000.0,7600.0,1800.0,No,0.0,620.0,242800.0,134900.0,Education EMI,405000.0,29,Not_Eligible,1346.4,30700.0,3400.0,0.0,0.9002932551319648,0.0997067448680351,11.07624633431085,1.52,0.5818181818181818,0.6944868035190616,0.0
48.0,Male,Married,Graduate,47600.0,Self-employed,0.5,Startup,Rented,7600.0,4,3,0.0,0.0,2500.0,9000.0,5300.0,Yes,7500.0,733.0,111100.0,59500.0,Education EMI,110000.0,9,Not_Eligible,4945.5,31900.0,15700.0,0.157563025210084,0.6701680672268907,0.3298319327731092,3.5840336134453783,0.4,0.6372727272727272,0.6721902215431628,0.6136363636363636
32.0,Male,Married,High School,34800.0,Private,0.8,Mid-size,Own,0.0,3,2,14100.0,0.0,4800.0,5400.0,3800.0,No,0.0,723.0,21600.0,7500.0,Education EMI,487000.0,18,Not_Eligible,2144.0,28100.0,6700.0,0.0,0.8074712643678161,0.1925287356321839,0.8362068965517241,0.8,0.769090909090909,0.5194054336468129,0.0
38.0,Male,Married,High School,22000.0,Private,2.1,Mid-size,Own,0.0,2,1,0.0,0.0,1700.0,5400.0,2200.0,No,0.0,654.0,96700.0,54800.0,Education EMI,342000.0,31,Not_Eligible,6350.0,9300.0,12700.0,0.0,0.4227272727272727,0.5772727272727273,6.886363636363637,2.1,0.6436363636363637,0.8085454545454545,0.0
38.0,Male,Married,High School,28600.0,Private,15.4,Startup,Own,0.0,4,3,0.0,5600.0,2300.0,5000.0,2500.0,Yes,7500.0,735.0,212300.0,47200.0,E-commerce Shopping EMI,146000.0,19,Not_Eligible,2194.5,22900.0,5700.0,0.2622377622377622,0.8006993006993007,0.1993006993006993,9.073426573426572,15.4,0.6409090909090909,0.7321328671328671,0.976027397260274
32.0,Male,Married,Graduate,33600.0,Self-employed,4.4,Startup,Rented,7300.0,5,4,12000.0,0.0,2500.0,9700.0,4500.0,Yes,5700.0,675.0,262300.0,126100.0,Personal Loan EMI,133000.0,25,Not_Eligible,500.0,41700.0,-8100.0,0.1696428571428571,1.2410714285714286,-0.2410714285714285,11.55952380952381,3.5200000000000005,0.5318181818181817,0.6113311688311689,1.0714285714285714
32.0,Female,Married,Graduate,86200.0,Government,0.5,Large Indian,Own,0.0,4,3,0.0,14700.0,7900.0,15800.0,8900.0,Yes,25100.0,757.0,341300.0,202600.0,Personal Loan EMI,207000.0,22,Not_Eligible,5796.0,72400.0,13800.0,0.291183294663573,0.839907192575406,0.1600928074245939,6.309744779582367,0.6,0.6809090909090909,0.736291288757646,2.667632850241546
48.0,Male,Married,Professional,26800.0,Government,12.3,MNC,Rented,4400.0,4,3,0.0,5300.0,2000.0,7200.0,4000.0,No,0.0,693.0,64900.0,34200.0,Education EMI,474000.0,24,Not_Eligible,2145.0,22900.0,3900.0,0.0,0.8544776119402985,0.1455223880597015,3.6977611940298503,14.76,0.7145454545454546,0.6653337856173677,0.0
27.0,Female,Single,Graduate,18000.0,Private,5.0,Large Indian,Own,0.0,3,2,9100.0,0.0,1900.0,4000.0,2000.0,No,0.0,734.0,127400.0,74000.0,Personal Loan EMI,108000.0,12,Not_Eligible,550.0,17000.0,1000.0,0.0,0.9444444444444444,0.0555555555555555,11.188888888888888,5.0,0.7890909090909091,0.7478383838383837,0.0
38.0,Female,Married,Post Graduate,22500.0,Private,5.0,Mid-size,Own,0.0,2,1,14200.0,0.0,3300.0,5900.0,1700.0,No,0.0,683.0,19500.0,10400.0,Education EMI,432000.0,41,Not_Eligible,500.0,25100.0,-2600.0,0.0,1.1155555555555556,-0.1155555555555555,1.3288888888888888,5.0,0.6963636363636364,0.4655313131313131,0.0
38.0,Male,Married,Professional,86700.0,Private,6.7,Large Indian,Own,0.0,5,4,6300.0,0.0,5300.0,24200.0,8600.0,Yes,20100.0,572.0,156800.0,36700.0,Vehicle EMI,1230000.0,74,Not_Eligible,4972.8,64500.0,22200.0,0.231833910034602,0.7439446366782007,0.2560553633217993,2.2318339100346023,6.7,0.3445454545454546,0.4884847436300724,1.209268292682927
38.0,Female,Married,Graduate,61600.0,Self-employed,0.7,Startup,Rented,18300.0,4,3,5300.0,0.0,8400.0,12100.0,6700.0,No,0.0,663.0,394200.0,124400.0,Education EMI,446000.0,36,Not_Eligible,5346.0,50800.0,10800.0,0.0,0.8246753246753247,0.1753246753246753,8.418831168831169,0.5599999999999999,0.66,0.7330649350649351,0.0
32.0,Male,Single,Graduate,32900.0,Private,5.3,Large Indian,Own,0.0,3,2,5100.0,0.0,3400.0,5100.0,4000.0,No,0.0,689.0,109300.0,45300.0,Education EMI,74000.0,6,Not_Eligible,7650.0,17600.0,15300.0,0.0,0.5349544072948328,0.4650455927051671,4.699088145896656,5.3,0.7072727272727273,0.787136225476651,0.0
32.0,Female,Married,Post Graduate,94600.0,Private,1.0,Large Indian,Rented,18800.0,4,3,0.0,22300.0,8500.0,16500.0,15700.0,Yes,19100.0,738.0,400800.0,199200.0,E-commerce Shopping EMI,29000.0,23,Not_Eligible,500.0,100900.0,-6300.0,0.2019027484143763,1.0665961945031712,-0.0665961945031712,6.342494714587738,1.0,0.6463636363636364,0.6805898520084566,10.0
58.0,Male,Married,Professional,87400.0,Private,1.7,Startup,Rented,29300.0,4,3,0.0,0.0,12000.0,25900.0,4700.0,No,0.0,724.0,537800.0,193500.0,Education EMI,413000.0,25,Not_Eligible,8525.0,71900.0,15500.0,0.0,0.8226544622425629,0.177345537757437,8.367276887871853,1.7,0.7709090909090909,0.7667418348242147,0.0
38.0,Male,Married,Graduate,31600.0,Self-employed,15.7,Large Indian,Rented,7400.0,3,2,6300.0,0.0,2800.0,8000.0,3100.0,No,0.0,586.0,245800.0,128800.0,Personal Loan EMI,387000.0,41,Not_Eligible,1584.0,27600.0,4000.0,0.0,0.8734177215189873,0.1265822784810126,11.854430379746836,12.56,0.52,0.6813164556962026,0.0
32.0,Female,Married,High School,28800.0,Private,0.5,MNC,Own,0.0,4,3,9500.0,0.0,1700.0,4800.0,4900.0,Yes,6200.0,681.0,83400.0,31900.0,Home Appliances EMI,160000.0,31,Not_Eligible,500.0,27100.0,1700.0,0.2152777777777778,0.9409722222222222,0.0590277777777777,4.003472222222222,0.5,0.5427272727272727,0.6148320707070707,1.2012500000000002
32.0,Male,Married,Graduate,81000.0,Private,1.1,MNC,Family,0.0,2,1,7500.0,0.0,7400.0,20900.0,8800.0,Yes,8500.0,610.0,153400.0,42900.0,Home Appliances EMI,263000.0,34,Not_Eligible,6249.6,53100.0,27900.0,0.1049382716049382,0.6555555555555556,0.3444444444444444,2.4234567901234567,1.1,0.4136363636363636,0.5383872053872054,1.0988593155893536
32.0,Female,Married,Post Graduate,30500.0,Private,2.0,Mid-size,Rented,10600.0,3,2,8800.0,0.0,2900.0,8100.0,3900.0,No,0.0,679.0,180800.0,38000.0,E-commerce Shopping EMI,118000.0,24,Not_Eligible,500.0,34300.0,-3800.0,0.0,1.1245901639344262,-0.1245901639344262,7.173770491803278,2.0,0.6890909090909091,0.6818092399403874,0.0
27.0,Female,Married,Graduate,71900.0,Private,0.9,MNC,Own,0.0,2,1,0.0,0.0,10100.0,19500.0,8900.0,Yes,19400.0,604.0,343900.0,165900.0,Education EMI,170000.0,45,Not_Eligible,3136.0,57900.0,14000.0,0.2698191933240612,0.8052851182197497,0.1947148817802503,7.090403337969402,0.9,0.4027272727272727,0.659761158174232,5.135294117647058
38.0,Female,Married,Professional,30000.0,Private,12.5,Large Indian,Family,0.0,2,1,0.0,0.0,2700.0,7600.0,2100.0,No,0.0,735.0,76300.0,31200.0,Personal Loan EMI,548000.0,13,Not_Eligible,8800.0,12400.0,17600.0,0.0,0.4133333333333333,0.5866666666666667,3.583333333333333,12.5,0.7909090909090909,0.7696060606060605,0.0
38.0,Male,Married,High School,40700.0,Private,0.5,MNC,Family,0.0,3,2,0.0,0.0,6000.0,7500.0,3600.0,No,0.0,567.0,243800.0,67700.0,Home Appliances EMI,163000.0,9,Not_Eligible,7552.0,17100.0,23600.0,0.0,0.4201474201474201,0.5798525798525799,7.653562653562654,0.5,0.4854545454545454,0.7616068796068796,0.0
32.0,Male,Married,Post Graduate,71400.0,Private,3.2,Large Indian,Rented,18500.0,2,1,0.0,0.0,8200.0,18400.0,12000.0,Yes,21200.0,678.0,467000.0,221500.0,Home Appliances EMI,196000.0,15,Not_Eligible,500.0,78300.0,-6900.0,0.2969187675070028,1.096638655462185,-0.0966386554621848,9.642857142857142,3.2,0.5372727272727272,0.6418540870893812,1.6224489795918369
48.0,Male,Married,Post Graduate,47700.0,Private,14.3,Large Indian,Rented,7200.0,2,1,0.0,0.0,6300.0,12400.0,4700.0,Yes,8100.0,592.0,56900.0,17400.0,Education EMI,399000.0,14,Not_Eligible,2016.0,38700.0,9000.0,0.1698113207547169,0.8113207547169812,0.1886792452830188,1.5576519916142555,14.3,0.3809090909090908,0.4454676958261863,0.2842105263157894
48.0,Male,Married,Graduate,44800.0,Private,6.9,MNC,Family,0.0,4,3,3400.0,0.0,6400.0,7300.0,8500.0,Yes,11200.0,645.0,163700.0,70900.0,Personal Loan EMI,685000.0,26,Not_Eligible,2240.0,36800.0,8000.0,0.25,0.8214285714285714,0.1785714285714285,5.236607142857143,6.9,0.4772727272727273,0.6788961038961039,0.4251094890510948
38.0,Male,Married,Professional,170400.0,Private,2.4,Large Indian,Own,0.0,5,4,0.0,0.0,21200.0,25900.0,24100.0,Yes,48700.0,815.0,837000.0,447400.0,Education EMI,450000.0,15,Not_Eligible,21210.0,119900.0,50500.0,0.2857981220657277,0.7036384976525821,0.2963615023474178,7.537558685446009,2.4,0.7863636363636364,0.7951813913785745,1.6233333333333333
38.0,Male,Married,Post Graduate,51700.0,Private,2.9,Startup,Own,0.0,4,3,10100.0,0.0,2600.0,14400.0,5200.0,Yes,7500.0,701.0,117600.0,62600.0,Home Appliances EMI,289000.0,26,Not_Eligible,4165.0,39800.0,11900.0,0.1450676982591876,0.769825918762089,0.230174081237911,3.485493230174081,2.9,0.5790909090909091,0.6288916827852997,0.6747404844290658
38.0,Male,Married,Graduate,38700.0,Private,5.7,Small,Family,0.0,3,2,13500.0,0.0,4000.0,7900.0,3800.0,No,0.0,796.0,62700.0,28100.0,Education EMI,157000.0,10,Not_Eligible,4560.0,29200.0,9500.0,0.0,0.7545219638242894,0.2454780361757106,2.34625322997416,5.7,0.901818181818182,0.6604162555790463,0.0
32.0,Male,Married,Graduate,37000.0,Private,0.8,Small,Rented,7900.0,2,1,9100.0,22500.0,4500.0,7200.0,3500.0,No,0.0,656.0,150900.0,34800.0,Vehicle EMI,1393000.0,69,Not_Eligible,500.0,54700.0,-17700.0,0.0,1.4783783783783784,-0.4783783783783784,5.018918918918919,0.8,0.6472727272727272,0.5985061425061424,0.0
38.0,Female,Married,Professional,65700.0,Private,7.9,MNC,Family,0.0,4,3,0.0,0.0,6100.0,14700.0,12400.0,No,0.0,708.0,461800.0,158700.0,Personal Loan EMI,488000.0,13,Not_Eligible,17875.0,33200.0,32500.0,0.0,0.5053272450532724,0.4946727549467275,9.444444444444445,7.9,0.7418181818181818,0.8214800055348002,0.0
27.0,Male,Married,High School,50900.0,Private,0.9,Mid-size,Family,0.0,5,4,0.0,0.0,2800.0,12500.0,3200.0,Yes,5500.0,632.0,268900.0,131300.0,Personal Loan EMI,151000.0,21,Not_Eligible,6025.6,24000.0,26900.0,0.1080550098231827,0.4715127701375246,0.5284872298624754,7.862475442043222,0.9,0.4536363636363636,0.7417883550634041,0.7649006622516555
58.0,Female,Married,Graduate,43300.0,Government,0.5,MNC,Own,0.0,4,3,0.0,0.0,6400.0,12500.0,4800.0,No,0.0,808.0,216900.0,127000.0,Vehicle EMI,766000.0,23,Not_Eligible,11760.0,23700.0,19600.0,0.0,0.5473441108545035,0.4526558891454965,7.942263279445727,0.6,0.9236363636363636,0.8676220869200084,0.0
38.0,Female,Single,Post Graduate,99500.0,Government,6.0,Mid-size,Own,0.0,1,0,0.0,0.0,6500.0,20600.0,17000.0,Yes,22200.0,834.0,722100.0,209500.0,Personal Loan EMI,518000.0,31,Not_Eligible,16872.24,66300.0,33200.0,0.2231155778894472,0.6663316582914572,0.3336683417085427,9.362814070351758,7.199999999999999,0.8209090909090909,0.8130063956144358,1.3285714285714287
48.0,Male,Married,Graduate,32200.0,Government,4.1,MNC,Family,0.0,4,3,13400.0,0.0,2300.0,5800.0,2700.0,No,0.0,715.0,185400.0,104100.0,E-commerce Shopping EMI,156000.0,22,Not_Eligible,4400.0,24200.0,8000.0,0.0,0.7515527950310559,0.2484472049689441,8.990683229813664,4.919999999999999,0.7545454545454545,0.7760530773574252,0.0
58.0,Male,Married,Post Graduate,40500.0,Private,0.8,Large Indian,Own,0.0,4,3,6200.0,0.0,3100.0,11700.0,6000.0,No,0.0,749.0,309500.0,96100.0,Vehicle EMI,150000.0,19,Not_Eligible,5940.0,27000.0,13500.0,0.0,0.6666666666666666,0.3333333333333333,10.014814814814814,0.8,0.8163636363636364,0.8115757575757576,0.0
26.0,Male,Single,Professional,29855.0,Private,0.5,Startup,Rented,8900.0,1,0,0.0,0.0,4100.0,8000.0,4900.0,No,0.0,561.0,18600.0,9000.0,E-commerce Shopping EMI,174000.0,21,Not_Eligible,1152.0,25900.0,3955.0,0.0,0.8675263774912075,0.1324736225087925,0.9244682632724835,0.5,0.4745454545454545,0.4243264566617439,0.0
58.0,Male,Married,High School,44400.0,Private,9.2,Mid-size,Own,0.0,3,2,5400.0,0.0,3200.0,11200.0,2800.0,Yes,5700.0,650.0,269000.0,107400.0,E-commerce Shopping EMI,196000.0,10,Not_Eligible,6198.5,28300.0,16100.0,0.1283783783783783,0.6373873873873874,0.3626126126126126,8.477477477477477,9.2,0.4863636363636363,0.7184316134316133,0.2908163265306122
48.0,Male,Married,Graduate,18900.0,Private,9.0,MNC,Own,0.0,5,4,5600.0,0.0,2800.0,3900.0,2300.0,Yes,2100.0,566.0,149000.0,67400.0,Home Appliances EMI,275000.0,14,Not_Eligible,677.6,16700.0,2200.0,0.1111111111111111,0.8835978835978836,0.1164021164021164,11.44973544973545,9.0,0.3336363636363636,0.6233713323713324,0.1069090909090909
58.0,Male,Married,Professional,498176.0,Self-employed,5.3,MNC,Rented,9600.0,3,2,0.0,0.0,5900.0,9900.0,5100.0,No,0.0,636.0,341900.0,71500.0,E-commerce Shopping EMI,176000.0,22,Not_Eligible,5148.0,30500.0,467676.0,0.0,0.0612233427543679,0.938776657245632,0.8298272096608428,4.24,0.610909090909091,0.6208176913015042,0.0
32.0,Male,Married,Post Graduate,32900.0,Self-employed,1.9,MNC,Rented,5000.0,5,4,0.0,7100.0,4000.0,9800.0,3400.0,Yes,8800.0,627.0,177200.0,66800.0,Personal Loan EMI,581000.0,46,Not_Eligible,500.0,38100.0,-5200.0,0.2674772036474164,1.1580547112462003,-0.1580547112462006,7.416413373860182,1.52,0.4445454545454546,0.6017526941143962,0.6967297762478485
32.0,Male,Married,Graduate,15000.0,Private,10.0,Large Indian,Own,0.0,4,3,13800.0,0.0,1200.0,3300.0,1400.0,Yes,3500.0,608.0,66100.0,24800.0,Vehicle EMI,849000.0,39,Not_Eligible,500.0,23200.0,-8200.0,0.2333333333333333,1.5466666666666666,-0.5466666666666666,6.06,10.0,0.41,0.5136666666666667,0.1607773851590106
58.0,Female,Married,Graduate,20000.0,Private,11.7,Mid-size,Rented,3800.0,4,3,14100.0,0.0,1000.0,4500.0,2800.0,Yes,4100.0,683.0,83700.0,35600.0,Vehicle EMI,584000.0,60,Not_Eligible,500.0,30300.0,-10300.0,0.205,1.515,-0.515,5.965,11.7,0.5463636363636364,0.5609090909090909,0.4212328767123287
48.0,Female,Married,Professional,71300.0,Government,0.8,Large Indian,Family,0.0,2,1,0.0,0.0,4000.0,20500.0,8000.0,Yes,12100.0,642.0,198200.0,59400.0,E-commerce Shopping EMI,167000.0,19,Not_Eligible,7476.0,44600.0,26700.0,0.1697054698457223,0.6255259467040674,0.3744740532959327,3.612903225806452,0.96,0.4718181818181818,0.6332144587530282,1.3766467065868262
32.0,Female,Single,Graduate,23400.0,Private,0.5,Mid-size,Rented,3600.0,1,0,0.0,0.0,1400.0,6500.0,2300.0,Yes,3400.0,609.0,155000.0,70800.0,Home Appliances EMI,248000.0,17,Not_Eligible,1527.68,17200.0,6200.0,0.1452991452991453,0.7350427350427351,0.2649572649572649,9.649572649572647,0.5,0.4118181818181817,0.6765369075369074,0.2330645161290322
27.0,Male,Married,Graduate,97900.0,Private,1.3,Large Indian,Family,0.0,5,4,4400.0,0.0,11300.0,29200.0,14300.0,No,0.0,660.0,241800.0,105900.0,Education EMI,499000.0,18,Not_Eligible,19350.0,59200.0,38700.0,0.0,0.6046986721144024,0.3953013278855976,3.5515832482124616,1.3,0.6545454545454545,0.6885188968335036,0.0
32.0,Female,Married,Graduate,98400.0,Private,10.0,MNC,Own,0.0,2,1,8400.0,0.0,10500.0,25900.0,10300.0,Yes,27400.0,747.0,94100.0,31700.0,Home Appliances EMI,120000.0,15,Not_Eligible,4452.0,82500.0,15900.0,0.2784552845528455,0.8384146341463414,0.1615853658536585,1.2784552845528456,10.0,0.6627272727272727,0.5078425720620843,3.425
38.0,Female,Married,High School,18700.0,Private,6.7,MNC,Own,0.0,3,2,8600.0,0.0,1500.0,4800.0,1900.0,No,0.0,740.0,70400.0,15400.0,Home Appliances EMI,229000.0,11,Not_Eligible,950.0,16800.0,1900.0,0.0,0.8983957219251337,0.1016042780748663,4.588235294117647,6.7,0.8,0.7356149732620321,0.0
27.0,Male,Single,Professional,36900.0,Private,2.1,Startup,Family,0.0,3,2,0.0,0.0,3800.0,10400.0,6400.0,Yes,6900.0,707.0,120500.0,66700.0,Home Appliances EMI,165000.0,33,Not_Eligible,3290.0,27500.0,9400.0,0.1869918699186991,0.7452574525745257,0.2547425474254742,5.073170731707317,2.1,0.59,0.7279485094850948,1.38
32.0,Male,Married,Graduate,69600.0,Private,4.5,Mid-size,Rented,16000.0,3,2,13100.0,0.0,4300.0,14900.0,9500.0,Yes,15700.0,740.0,510100.0,183300.0,Vehicle EMI,1422000.0,55,Not_Eligible,500.0,73500.0,-3900.0,0.2255747126436781,1.0560344827586208,-0.0560344827586206,9.96264367816092,4.5,0.65,0.6837931034482758,0.6072433192686357
32.0,Male,Married,Professional,53300.0,Self-employed,2.3,Mid-size,Own,0.0,4,3,6700.0,0.0,5800.0,9400.0,7600.0,No,0.0,736.0,375000.0,151000.0,Education EMI,366000.0,29,Not_Eligible,11781.0,29500.0,23800.0,0.0,0.5534709193245778,0.4465290806754221,9.868667917448406,1.84,0.7927272727272727,0.8271239979532663,0.0
32.0,Male,Married,Post Graduate,46900.0,Private,7.5,MNC,Own,0.0,5,4,14700.0,16100.0,6100.0,10100.0,8800.0,Yes,8100.0,652.0,274200.0,68500.0,Vehicle EMI,1448000.0,49,Not_Eligible,500.0,63900.0,-17000.0,0.1727078891257995,1.3624733475479744,-0.3624733475479744,7.307036247334754,7.5,0.49,0.5745053304904051,0.2741022099447514
27.0,Male,Single,Professional,51300.0,Private,0.5,Large Indian,Rented,15500.0,3,2,7000.0,0.0,7600.0,12400.0,8400.0,Yes,7700.0,654.0,401800.0,227400.0,Home Appliances EMI,229000.0,10,Not_Eligible,500.0,58600.0,-7300.0,0.1500974658869395,1.142300194931774,-0.1423001949317738,12.265107212475634,0.5,0.4936363636363636,0.6196308701045543,0.3362445414847161
32.0,Male,Married,Post Graduate,34500.0,Private,0.9,MNC,Own,0.0,4,3,4700.0,18400.0,4700.0,8900.0,3700.0,Yes,6900.0,590.0,214600.0,63600.0,Vehicle EMI,1040000.0,38,Not_Eligible,500.0,47300.0,-12800.0,0.2,1.3710144927536232,-0.3710144927536232,8.063768115942029,0.9,0.3772727272727272,0.5389789196310935,0.2521153846153846
48.0,Male,Single,Graduate,32700.0,Government,1.0,MNC,Own,0.0,1,0,0.0,0.0,4700.0,6100.0,5800.0,Yes,8400.0,738.0,69300.0,16100.0,Personal Loan EMI,454000.0,52,Not_Eligible,2695.0,25000.0,7700.0,0.2568807339449541,0.764525993883792,0.2354740061162079,2.611620795107034,1.2,0.6463636363636364,0.5977011398387545,0.962114537444934
38.0,Female,Married,High School,46500.0,Government,0.5,Large Indian,Rented,15900.0,2,1,14900.0,0.0,4600.0,7200.0,2500.0,Yes,13300.0,653.0,26500.0,11700.0,Education EMI,82000.0,47,Not_Eligible,500.0,58400.0,-11900.0,0.2860215053763441,1.2559139784946236,-0.2559139784946236,0.821505376344086,0.6,0.4918181818181818,0.3456529814271749,7.623170731707317
27.0,Male,Single,Graduate,18900.0,Private,2.7,Large Indian,Own,0.0,1,0,0.0,0.0,2300.0,4600.0,2800.0,Yes,3600.0,564.0,98100.0,24200.0,Education EMI,355000.0,25,Not_Eligible,1568.0,13300.0,5600.0,0.1904761904761904,0.7037037037037037,0.2962962962962963,6.470899470899471,2.7,0.3299999999999999,0.6582592592592592,0.2535211267605634
38.0,Male,Single,Graduate,39800.0,Private,1.4,MNC,Rented,11700.0,1,0,0.0,0.0,5300.0,8800.0,2500.0,Yes,11500.0,751.0,258000.0,70800.0,Personal Loan EMI,828000.0,36,Not_Eligible,500.0,39800.0,0.0,0.2889447236180904,1.0,0.0,8.261306532663317,1.4,0.6699999999999999,0.7010000000000001,0.5
48.0,Male,Married,Graduate,37100.0,Government,14.5,MNC,Rented,8600.0,3,2,12700.0,5800.0,1900.0,9300.0,3900.0,Yes,8200.0,727.0,132300.0,77200.0,E-commerce Shopping EMI,197000.0,12,Not_Eligible,500.0,50400.0,-13300.0,0.2210242587601078,1.3584905660377358,-0.3584905660377358,5.646900269541779,17.4,0.6263636363636363,0.6162109777015436,0.499492385786802
38.0,Male,Single,Graduate,34300.0,Private,6.2,Large Indian,Own,0.0,2,1,4900.0,24300.0,2700.0,8700.0,6000.0,Yes,6500.0,752.0,176200.0,57600.0,Home Appliances EMI,55000.0,20,Not_Eligible,500.0,53100.0,-18800.0,0.1895043731778425,1.5481049562682216,-0.5481049562682215,6.816326530612245,6.2,0.6718181818181818,0.5919244632918101,2.363636363636364
38.0,Female,Single,Graduate,26500.0,Private,0.8,Mid-size,Own,0.0,1,0,0.0,0.0,3400.0,4800.0,4200.0,Yes,5000.0,616.0,86900.0,29000.0,Education EMI,454000.0,12,Not_Eligible,2038.4,17400.0,9100.0,0.1886792452830188,0.6566037735849056,0.3433962264150943,4.373584905660377,0.8,0.4245454545454545,0.6584579759862779,0.13215859030837
32.0,Female,Single,Graduate,32900.0,Private,0.5,MNC,Own,0.0,2,1,0.0,0.0,3400.0,9700.0,6000.0,Yes,7500.0,601.0,197800.0,51300.0,Education EMI,332000.0,38,Not_Eligible,1552.32,26600.0,6300.0,0.2279635258358662,0.8085106382978723,0.1914893617021276,7.571428571428571,0.5,0.3972727272727272,0.6574796905222438,0.8584337349397589
38.0,Male,Married,Graduate,47100.0,Private,2.5,Large Indian,Rented,13600.0,2,1,12500.0,0.0,6200.0,10300.0,4500.0,No,0.0,697.0,344800.0,90700.0,E-commerce Shopping EMI,129000.0,24,Not_Eligible,500.0,47100.0,0.0,0.0,1.0,0.0,9.246284501061572,2.5,0.7218181818181818,0.7165454545454546,0.0
48.0,Female,Married,High School,17100.0,Private,16.9,Mid-size,Rented,4500.0,2,1,7200.0,0.0,1800.0,3400.0,3000.0,No,0.0,778.0,57200.0,23200.0,E-commerce Shopping EMI,40000.0,7,Not_Eligible,500.0,19900.0,-2800.0,0.0,1.1637426900584795,-0.1637426900584795,4.701754385964913,16.9,0.8690909090909091,0.7100839978734717,0.0
38.0,Male,Married,Post Graduate,52800.0,Self-employed,5.0,Mid-size,Own,0.0,3,2,3400.0,0.0,4500.0,12000.0,6300.0,No,0.0,670.0,121000.0,35400.0,E-commerce Shopping EMI,154000.0,13,Not_Eligible,11970.0,26200.0,26600.0,0.0,0.4962121212121212,0.5037878787878788,2.962121212121212,4.0,0.6727272727272727,0.6803030303030303,0.0
32.0,Male,Married,High School,27900.0,Government,2.3,MNC,Own,0.0,4,3,0.0,17000.0,2700.0,6000.0,4300.0,Yes,6900.0,787.0,205200.0,117000.0,Education EMI,385000.0,13,Not_Eligible,500.0,36900.0,-9000.0,0.2473118279569892,1.3225806451612905,-0.3225806451612903,11.548387096774194,2.76,0.7354545454545455,0.6561202346041055,0.2329870129870129
48.0,Male,Married,Graduate,18000.0,Private,10.4,MNC,Own,0.0,3,2,0.0,0.0,1800.0,5300.0,2300.0,No,0.0,694.0,140900.0,30400.0,Education EMI,219000.0,27,Not_Eligible,4730.0,9400.0,8600.0,0.0,0.5222222222222223,0.4777777777777778,9.516666666666667,10.4,0.7163636363636363,0.8104646464646466,0.0
48.0,Male,Single,Post Graduate,89400.0,Private,6.1,Startup,Rented,15300.0,2,1,13000.0,9600.0,5100.0,16200.0,10000.0,No,0.0,735.0,132900.0,48900.0,E-commerce Shopping EMI,161000.0,21,Not_Eligible,8080.0,69200.0,20200.0,0.0,0.7740492170022372,0.2259507829977628,2.033557046979866,6.1,0.7909090909090909,0.6044763066910718,0.0
